,Unnamed: 0,trial,lr,batch_size,epochs,rot_inv,train_loss,val_loss,val_loss_best,tot_time,pruned
23,23,131,0.0016629732417547,47,12,5,"[0.41904452443122864, 0.16266989707946777, 0.1084102988243103, 0.08106444031000137, 0.06651944667100906, 0.05567683279514313, 0.05228821560740471, 0.04601598158478737, 0.04058033972978592, 0.03656674176454544, 0.03546827659010887, 0.03179500252008438]","[0.13122186064720154, 0.08128699660301208, 0.06254680454730988, 0.06831788271665573, 0.05634913221001625, 0.05619430169463158, 0.052314214408397675, 0.05634727701544762, 0.05030451714992523, 0.04335942491889, 0.04020904004573822, 0.041306786239147186]",0.0402090400457382,825.5427959080553,0
25,25,132,0.0017060006369672,41,12,5,"[0.32532110810279846, 0.1131569966673851, 0.07672609388828278, 0.0603194497525692, 0.05304446443915367, 0.04985926300287247, 0.042169153690338135, 0.03766753897070885, 0.03778078407049179, 0.031408876180648804, 0.029344921931624413, 0.02770332619547844]","[0.08989660441875458, 0.1205563023686409, 0.05401347950100899, 0.08171989023685455, 0.044418998062610626, 0.04901488497853279, 0.058172475546598434, 0.04116307199001312, 0.0558631494641304, 0.03657597675919533, 0.03893055394291878, 0.03720651566982269]",0.0365759767591953,848.0361202917993,0
30,30,133,0.0010197594640452,41,13,5,"[0.2985406816005707, 0.11620987951755524, 0.08312677592039108, 0.05872882157564163, 0.0445198155939579, 0.03716679662466049, 0.030440151691436768, 0.02776416577398777, 0.027988310903310776, 0.0253948662430048, 0.03179824352264404, 0.022643394768238068, 0.018622638657689095]","[0.09664710611104965, 0.08159435540437698, 0.3969252407550812, 0.06378613412380219, 0.053990546613931656, 0.04565757140517235, 0.03895874693989754, 0.03968154266476631, 0.04561726003885269, 0.03577350825071335, 0.03778565302491188, 0.03563826158642769, 0.03308485075831413]",0.0330848507583141,907.5247525330632,0
27,27,134,0.0010180316605222,48,13,5,"[0.3678615093231201, 0.1555248349905014, 0.10486063361167908, 0.08139430731534958, 0.06129612773656845, 0.05227729678153992, 0.04213041812181473, 0.03489721566438675, 0.029319707304239273, 0.026138868182897568, 0.023882150650024414, 0.02236711047589779, 0.02196824550628662]","[0.13585825264453888, 0.13376107811927795, 0.1207379400730133, 0.05784010887145996, 0.05171642825007439, 0.05104302242398262, 0.04932478815317154, 0.056364212185144424, 0.046856727451086044, 0.04452035203576088, 0.043894555419683456, 0.043408945202827454, 0.04152945801615715]",0.0415294580161571,894.8200578070246,0
26,26,135,0.0010449418920598,43,13,5,"[0.28647154569625854, 0.1172504723072052, 0.08299128711223602, 0.057301491498947144, 0.04760562255978584, 0.04026981443166733, 0.03406707942485809, 0.02989599108695984, 0.026437919586896896, 0.024711869657039642, 0.022876136004924774, 0.021338509395718575, 0.01985548809170723]","[0.09273473918437958, 0.0999000146985054, 0.07133524119853973, 0.05367489531636238, 0.04861680418252945, 0.0545414537191391, 0.044216256588697433, 0.054745838046073914, 0.059268463402986526, 0.04123182222247124, 0.03890099748969078, 0.04192293435335159, 0.04382624104619026]",0.0389009974896907,931.1119211709592,0
24,24,136,0.0010154661480551,41,13,5,"[0.30137863755226135, 0.12254378199577332, 0.0790998786687851, 0.057802148163318634, 0.04676712304353714, 0.03808905556797981, 0.03386012464761734, 0.0406220369040966, 0.030237047001719475, 0.023606782779097557, 0.02202313207089901, 0.02307169884443283, 0.02521764487028122]","[0.09009946882724762, 0.07097187638282776, 0.06758001446723938, 0.05401419475674629, 0.046273328363895416, 0.04712385684251785, 0.045521389693021774, 0.04037819802761078, 0.03634084016084671, 0.03904320299625397, 0.03827425092458725, 0.04026594012975693, 0.0441010557115078]",0.0363408401608467,909.4164831580129,0
26,26,137,0.0010987679375212,41,13,5,"[0.43593671917915344, 0.15622274577617645, 0.09474540501832962, 0.07256581634283066, 0.053543929010629654, 0.04428185522556305, 0.039339516311883926, 0.03554036468267441, 0.034531161189079285, 0.03207690641283989, 0.026110749691724777, 0.026829387992620468, 0.027626676484942436]","[0.11747418344020844, 0.15546531975269318, 0.06492725014686584, 0.059105947613716125, 0.04942920431494713, 0.04471776634454727, 0.04225917533040047, 0.04498907923698425, 0.039103295654058456, 0.04718548431992531, 0.05029786750674248, 0.04581578075885773, 0.03849092498421669]",0.0384909249842166,901.9650554172696,0
31,31,138,0.0010707655934121,41,13,5,"[0.2941872179508209, 0.11512131989002228, 0.07914406061172485, 0.05804302915930748, 0.050212446600198746, 0.035761758685112, 0.030536379665136337, 0.031183648854494095, 0.027989299967885017, 0.02865671180188656, 0.02276047132909298, 0.021747084334492683, 0.021966665983200073]","[0.11147306859493256, 0.06324371695518494, 0.05457355082035065, 0.05716845393180847, 0.04917741194367409, 0.03709970787167549, 0.05439446121454239, 0.04526788741350174, 0.04074515774846077, 0.0446954220533371, 0.039537426084280014, 0.037762466818094254, 0.037633564323186874]",0.0370997078716754,907.4020953290164,0
28,28,139,0.0024594709581642,41,13,5,"[1.0011967420578003, 1.0002821683883667, 1.0001622438430786, 1.0003210306167603, 1.0001362562179565, 1.0000860691070557, 1.0002144575119019, 1.000232458114624, 1.0002648830413818, 1.0001919269561768, 1.0002896785736084, 1.0002063512802124, 1.0001863241195679]","[0.7305477261543274, 0.7318109273910522, 0.7331417798995972, 0.7329061031341553, 0.7305365204811096, 0.7330530285835266, 0.7330523133277893, 0.7338072061538696, 0.7315630316734314, 0.7306062579154968, 0.7339445352554321, 0.7307525873184204, 0.732727587223053]",0.7305365204811096,902.540505632991,0
27,27,140,0.0005045485195352,41,10,5,"[0.2811446189880371, 0.15905487537384033, 0.09336045384407043, 0.06842266768217087, 0.05189796909689903, 0.0395970456302166, 0.031629618257284164, 0.02703128010034561, 0.02502247877418995, 0.023255864158272743]","[0.5422089099884033, 0.07504291832447052, 0.05819288268685341, 0.052028533071279526, 0.06871860474348068, 0.0643671452999115, 0.0429096519947052, 0.04092194512486458, 0.0887022614479065, 0.041190966963768005]",0.0409219451248645,719.8889991870383,0
25,25,141,0.0024574258164923,41,13,5,"[1.0046429634094238, 1.000260353088379, 1.0000044107437134, 1.0001423358917236, 1.0001912117004395, 1.0002628564834595, 1.0003150701522827, 1.0002533197402954, 1.0001181364059448, 1.0003790855407715, 1.000190019607544, 1.000194787979126, 1.0002268552780151]","[0.7308212518692017, 0.7322390079498291, 0.7369241118431091, 0.7344456315040588, 0.7318559885025024, 0.7316906452178955, 0.7316316962242126, 0.7328793406486511, 0.7372182607650757, 0.7320858836174011, 0.7313575744628906, 0.7332110404968262, 0.7323868274688721]",0.7308212518692017,910.504155145958,0
27,27,142,0.0025838016062598,41,13,5,"[283.39453125, 1.1956133842468262, 1.110430121421814, 1.0628888607025146, 1.0277003049850464, 1.0080753564834595, 1.001305103302002, 1.0002433061599731, 1.0001078844070435, 1.0001317262649536, 1.0001717805862427, 1.000119924545288, 1.0001118183135986]","[1.0657203197479248, 0.9171960949897766, 0.8481700420379639, 0.7967233061790466, 0.7606036067008972, 0.7407065033912659, 0.7350354790687561, 0.7327470779418945, 0.7331584692001343, 0.7316450476646423, 0.7339122295379639, 0.7338109612464905, 0.7341403365135193]",0.7316450476646423,919.2606678754092,0
28,28,143,0.0020413096256097,43,12,5,"[0.7357947826385498, 1.0002144575119019, 1.000120759010315, 1.0001767873764038, 1.00011146068573, 1.000174641609192, 1.0002228021621704, 1.0002477169036865, 1.000211477279663, 1.0001118183135986, 1.0002280473709106, 1.000142216682434]","[0.7358994483947754, 0.7337414622306824, 0.7315936088562012, 0.732959508895874, 0.7322835326194763, 0.7325440645217896, 0.7317534685134888, 0.7333990335464478, 0.732329249382019, 0.7338119745254517, 0.7338020205497742, 0.7307207584381104]",0.7307207584381104,861.1951671140268,0
32,32,144,0.002842552450636,41,13,5,"[2015.3101806640625, 1.0127034187316895, 1.008496880531311, 1.0045884847640991, 1.001999855041504, 1.0007600784301758, 1.0003008842468262, 1.0001027584075928, 1.0000383853912354, 1.000061273574829, 1.000115156173706, 1.0001225471496582, 1.000199317932129]","[0.7612797021865845, 0.7553415298461914, 0.7483463883399963, 0.7418954372406006, 0.7374070286750793, 0.7346288561820984, 0.7333090901374817, 0.732293426990509, 0.7334998846054077, 0.7316012382507324, 0.7318663597106934, 0.7336820960044861, 0.7311636805534363]",0.7311636805534363,910.9080655109136,0
29,29,145,0.0008874897401888,43,13,5,"[0.2838056981563568, 0.12254956364631653, 0.08148892223834991, 0.05999027565121651, 0.04414480924606323, 0.03489573672413826, 0.029970981180667877, 0.03092559427022934, 0.03159143030643463, 0.026267455890774727, 0.020146377384662628, 0.021798139438033104, 0.020989051088690758]","[0.09653869271278381, 0.07462333887815475, 0.059760045260190964, 0.05684177577495575, 0.06061016768217087, 0.048835817724466324, 0.04488547146320343, 0.06693285703659058, 0.041482552886009216, 0.03694864362478256, 0.057181764394044876, 0.03859955817461014, 0.0331244021654129]",0.0331244021654129,904.5207216260025,0
26,26,146,0.0009087420381822,42,12,5,"[0.280040979385376, 0.11358258873224258, 0.07759985327720642, 0.05314907059073448, 0.043014127761125565, 0.03605503961443901, 0.034686483442783356, 0.028236908838152885, 0.026954669505357742, 0.028181111440062523, 0.020765123888850212, 0.018736036494374275]","[0.07956620305776596, 0.08434360474348068, 0.052830033004283905, 0.048190534114837646, 0.04373939335346222, 0.04180516302585602, 0.04017313942313194, 0.0420340895652771, 0.040004413574934006, 0.038203224539756775, 0.0344783179461956, 0.04493739828467369]",0.0344783179461956,841.9348004850326,0
28,28,147,0.0008789849715991,43,12,5,"[0.2844583988189697, 0.12575124204158783, 0.08384387940168381, 0.06124502792954445, 0.05052094906568527, 0.038369473069906235, 0.03418750315904617, 0.031675782054662704, 0.02866358309984207, 0.024862337857484818, 0.022284992039203644, 0.02121494710445404]","[0.15620224177837372, 0.06747488677501678, 0.05607398971915245, 0.048865288496017456, 0.17403562366962433, 0.05529380217194557, 0.05154820531606674, 0.05275071784853935, 0.03411562368273735, 0.03538632392883301, 0.06084274500608444, 0.036668628454208374]",0.0341156236827373,843.6811191029847,0
29,29,148,0.0009856032645933,45,12,5,"[0.3255283236503601, 0.13464795053005219, 0.08810756355524063, 0.06573592126369476, 0.04700423777103424, 0.03956271708011627, 0.03278970345854759, 0.03073360025882721, 0.028971973806619644, 0.024241985753178596, 0.02316662110388279, 0.023204704746603966]","[0.10148320347070694, 0.086280457675457, 0.05770593881607056, 0.055391181260347366, 0.056036327034235, 0.04728971794247627, 0.04709075018763542, 0.04332912713289261, 0.04485652223229408, 0.036445461213588715, 0.03736543655395508, 0.04053753241896629]",0.0364454612135887,857.4175791300368,0
33,33,149,0.001666802183901,45,12,5,"[0.3054024875164032, 0.12456944584846497, 0.08015765249729156, 0.061389099806547165, 0.15744897723197937, 0.053423888981342316, 0.04318893700838089, 0.0347721092402935, 0.031941965222358704, 0.03245548531413078, 0.029750695452094078, 0.029991762712597847]","[0.09002815932035446, 0.06946246325969696, 0.05321642383933067, 0.0629427582025528, 0.07677704095840454, 0.0470053106546402, 0.04772230610251427, 0.039459243416786194, 0.04081455618143082, 0.04624703526496887, 0.049725573509931564, 0.03749306499958038]",0.0374930649995803,820.7542662080377,0
30,30,150,0.0017164282275409,45,12,5,"[1.008924126625061, 1.0001142024993896, 1.000185251235962, 1.0001498460769653, 1.0001919269561768, 1.000166893005371, 1.0001797676086426, 1.0001672506332397, 1.0001896619796753, 1.0002223253250122, 1.0001468658447266, 1.0001765489578247]","[0.7315181493759155, 0.7321658134460449, 0.7313427925109863, 0.7342391610145569, 0.7323310375213623, 0.7308374047279358, 0.7324211001396179, 0.7308896780014038, 0.7318357825279236, 0.7324698567390442, 0.7320184707641602, 0.732011079788208]",0.7308374047279358,832.7266975890379,0
27,27,151,0.0017639400645338,43,12,5,"[0.4311869442462921, 0.169370636343956, 0.11449383199214935, 0.07955598831176758, 0.06503190100193024, 0.06950419396162033, 0.04972708225250244, 0.0452149473130703, 0.04099467396736145, 0.04006065055727959, 0.03778722509741783, 0.06141123175621033]","[0.1821374148130417, 0.1359955221414566, 0.05924833193421364, 0.05968133360147476, 1.6926515102386475, 0.050985194742679596, 0.051435165107250214, 0.1518438309431076, 0.05259723216295242, 0.10330799967050552, 0.04690710827708244, 0.04543868079781532]",0.0454386807978153,837.6195872260723,0
29,29,152,0.0018484167737815,40,12,5,"[1.0629050731658936, 1.0001133680343628, 1.0001773834228516, 1.0000784397125244, 1.000255823135376, 1.0002065896987915, 1.00019109249115, 1.0002341270446777, 1.0001753568649292, 1.0002117156982422, 0.9999943971633911, 1.0000848770141602]","[0.731877326965332, 0.733368456363678, 0.7316424250602722, 0.7313885688781738, 0.7313997745513916, 0.7313253283500671, 0.7322337627410889, 0.7316123843193054, 0.7312963604927063, 0.7330586314201355, 0.7316938042640686, 0.7332798838615417]",0.7312963604927063,844.1543630808592,0
30,30,153,0.0018906579257061,43,12,5,"[0.9918104410171509, 1.0001945495605469, 1.0001344680786133, 1.0001845359802246, 1.000187873840332, 1.0001736879348755, 1.0002191066741943, 1.000207781791687, 1.0001660585403442, 1.0001226663589478, 1.0001121759414673, 1.0001904964447021]","[0.7343511581420898, 0.7322412133216858, 0.7310255765914917, 0.7319169640541077, 0.73203444480896, 0.7324856519699097, 0.7327526211738586, 0.73127681016922, 0.73299241065979, 0.7314278483390808, 0.7315050959587097, 0.7312709093093872]",0.7310255765914917,860.211228237953,0
34,34,154,0.0004458569721001,42,12,5,"[0.27382713556289673, 0.13486415147781372, 0.10159341990947723, 0.07662960141897202, 0.05732239782810211, 0.046617839485406876, 0.03593943640589714, 0.03160003572702408, 0.027303194627165794, 0.024717913940548897, 0.023914890363812447, 0.021321263164281845]","[0.09772109985351562, 0.07886525988578796, 0.10185561329126358, 0.061198409646749496, 0.07539346069097519, 0.05606992170214653, 0.05638059601187706, 0.04935107380151749, 0.04619642347097397, 0.04284946620464325, 0.043615035712718964, 0.04444344714283943]",0.0428494662046432,836.2875751573592,0
31,31,155,0.001110857997866,43,14,5,"[0.3925406038761139, 0.14226128160953522, 0.08932282775640488, 0.06706462055444717, 0.04963071644306183, 0.04655883461236954, 0.03738667070865631, 0.03408655524253845, 0.03292632848024368, 0.054886557161808014, 0.0266532264649868, 0.024840038269758224, 0.02271430194377899, 0.02650267630815506]","[0.10015377402305603, 0.07721120119094849, 0.0555853508412838, 0.04961107671260834, 0.04825371503829956, 0.043983664363622665, 0.052581075578927994, 0.06291069835424423, 0.07108743488788605, 0.03688821941614151, 0.038070403039455414, 0.034254830330610275, 0.035937223583459854, 0.0371846966445446]",0.0342548303306102,978.1262580520706,0
28,28,156,0.0011525533146003,42,14,5,"[0.34967008233070374, 0.1423289179801941, 0.09943554550409317, 0.07522974908351898, 0.05504024773836136, 0.04676027595996857, 0.03959863260388374, 0.035855717957019806, 0.03240837901830673, 0.03075043298304081, 0.028720345348119736, 0.028192149475216866, 0.025217371061444283, 0.02199794538319111]","[0.1062949076294899, 0.14686979353427887, 0.10606072843074799, 0.05690949410200119, 0.048170872032642365, 0.0530812107026577, 0.04696120694279671, 0.04344511404633522, 0.049528900533914566, 0.054685890674591064, 0.04478390887379646, 0.04089440777897835, 0.04533099755644798, 0.052568770945072174]",0.0408944077789783,973.797127297963,0
30,30,157,0.001121810493151,42,13,5,"[0.36599114537239075, 0.1328592300415039, 0.09050539880990982, 0.06353266537189484, 0.052598223090171814, 0.04228990152478218, 0.036604978144168854, 0.03338916227221489, 0.028438949957489967, 0.028190497308969498, 0.026939090341329575, 0.025193186476826668, 0.02464365027844906]","[0.09692012518644333, 0.08605057001113892, 0.09486091136932373, 0.04405685141682625, 0.08706716448068619, 0.041053611785173416, 0.03899969533085823, 0.03674515336751938, 0.045276906341314316, 0.03673889487981796, 0.034553222358226776, 0.03794164955615997, 0.038079481571912766]",0.0345532223582267,912.9623003788292,0
31,31,158,0.0011640255647735,39,13,5,"[0.28976938128471375, 0.11170386523008347, 0.07186771929264069, 0.05721050873398781, 0.045427106320858, 0.03685479238629341, 0.035950884222984314, 0.04402456432580948, 0.02927827648818493, 0.025942428037524223, 0.030455350875854492, 0.024515574797987938, 0.027784718200564384]","[0.08659594506025314, 0.06556009501218796, 0.06979802250862122, 0.05181654170155525, 0.04258643835783005, 0.03937360644340515, 0.3250833749771118, 0.05471649765968323, 0.03837678208947182, 0.0944698303937912, 0.0334177240729332, 0.03652557358145714, 0.03659951314330101]",0.0334177240729332,939.944524004939,0
